# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.referrers.ms,1767719115479000000,1767719175490000000,0
workspaceModel.global.updates.count,1767719115479000000,1767719175490000000,0
jps.project.serializers.load.ms,1767719115479000000,1767719175490000000,53
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1767719115479000000,1767719175490000000,0
jps.global.get.library.ms,1767719115479000000,1767719175490000000,0
jps.global.initialize.library.bridges.ms,1767719115479000000,1767719175490000000,9
workspaceModel.moduleBridge.update.option.ms,1767719115479000000,1767719175490000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1767719115479000000,1767719175490000000,2
workspaceModel.moduleManagerBridge.newModule.ms,1767719115479000000,1767719175490000000,0
workspaceModel.load.cache.from.file.ms,1767719115479000000,1767719175490000000,390
workspaceModel.orphan.listener.update.ms,1767719115479000000,1767719175490000000,1
workspaceModel.moduleBridge.before.changed.ms,1767719115479000000,1767719175490000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1767719115479000000,1767719175490000000,571
workspaceModel.sync.entities.ms,1767719115479000000,1767719175490000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1767719115479000000,1767719175490000000,17
jps.artifact.entities.serializer.load.entities.ms,1767719115479000000,1767719175490000000,0
workspaceModel.load.cache.metadata.from.file.ms,1767719115479000000,1767719175490000000,33
workspaceModel.mutableEntityStorage.has.same.entities.ms,1767719115479000000,1767719175490000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1767719115479000000,1767719175490000000,108
jps.app.storage.content.reader.load.component.ms,1767719115479000000,1767719175490000000,1
jps.save.global.entities.ms,1767719115479000000,1767719175490000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767719115479000000,1767719175490000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1767719115479000000,1767719175490000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1767719115479000000,1767719175490000000,0
jps.facet.change.listener.init.bridge.ms,1767719115479000000,1767719175490000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1767719115479000000,1767719175490000000,0
jps.load.initial.state.ms,1767719115479000000,1767719175490000000,4
workspaceModel.mutableEntityStorage.remove.entity.ms,1767719115479000000,1767719175490000000,0
jps.reload.project.entities.ms,1767719115479000000,1767719175490000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1767719115479000000,1767719175490000000,24
workspaceModel.mutableEntityStorage.modify.entity.ms,1767719115479000000,1767719175490000000,8
jps.global.get.libraries.ms,1767719115479000000,1767719175490000000,0
jps.module.iml.entities.serializer.save.entities.ms,1767719115479000000,1767719175490000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1767719115479000000,1767719175490000000,19
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1767719115479000000,1767719175490000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1767719115479000000,1767719175490000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1767719115479000000,1767719175490000000,0
jps.storage.jps.conf.reader.load.component.ms,1767719115479000000,1767719175490000000,20
JVM.maxHeapBytes,1767719115479000000,1767719175490000000,2147483648
JVM.maxNativeBytes,1767719115479000000,1767719175490000000,-1
JVM.threadCount,1767719115479000000,1767719175490000000,107
JVM.GC.collections,1767719115479000000,1767719175490000000,27
JVM.usedNativeBytes,1767719115479000000,1767719175490000000,375883928
JVM.totalBytesAllocated,1767719115479000000,1767719175490000000,2047561680
OS.loadAverage,1767719115479000000,1767719175490000000,5.1337890625
JVM.totalCpuTimeMs,1767719115479000000,1767719175490000000,41641
JVM.GC.collectionTimesMs,1767719115479000000,1767719175490000000,189
JVM.usedHeapBytes,1767719115479000000,1767719175490000000,311880704
workspaceModel.update.unloaded.entities.ms,1767719115479000000,1767719175490000000,0
workspaceModel.init.bridges.ms,1767719115479000000,1767719175490000000,10
workspaceModel.updates.ms,1767719115479000000,1767719175490000000,61
workspaceModel.collect.changes.ms,1767719115479000000,1767719175490000000,0
workspaceModel.check.recursive.update.ms,1767719115479000000,1767719175490000000,1
workspaceModel.initializing.ms,1767719115479000000,1767719175490000000,10
workspaceModel.replace.project.model.ms,1767719115479000000,1767719175490000000,0
workspaceModel.to.snapshot.ms,1767719115479000000,1767719175490000000,0
workspaceModel.pre.handlers.ms,1767719115479000000,1767719175490000000,0
workspaceModel.updates.precise.ms,1767719115479000000,1767719175490000000,28
workspaceModel.updates.count,1767719115479000000,1767719175490000000,5
workspaceModel.loading.total.ms,1767719115479000000,1767719175490000000,419
workspaceModel.loading.from.cache.ms,1767719115479000000,1767719175490000000,395
Indexes.allKeys.lookupDurationAvgMs,1767719115479000000,1767719175490000000,0.0
IndexesFlusher.totalFlushes,1767719115479000000,1767719175490000000,58
Indexes.stubs.lookupDurationMaxMs,1767719115479000000,1767719175490000000,91.0
IndexesFlusher.totalContentionQuotaSpent,1767719115479000000,1767719175490000000,0
Indexes.stubs.lookupDurationAvgMs,1767719115479000000,1767719175490000000,1.1462450592885376
Indexes.allKeys.lookupDurationMaxMs,1767719115479000000,1767719175490000000,0.0
Indexes.allKeys.lookups,1767719115479000000,1767719175490000000,0.0
Indexes.stubs.lookupDuration90PMs,1767719115479000000,1767719175490000000,1.0
Indexes.entries.lookupDurationMaxMs,1767719115479000000,1767719175490000000,7.0
IndexesFlusher.totalFlushesRetried,1767719115479000000,1767719175490000000,0
Indexes.entries.lookupDurationAvgMs,1767719115479000000,1767719175490000000,0.5882352941176471
Indexes.entries.lookups,1767719115479000000,1767719175490000000,68.0
IndexesFlusher.totalFlushingTimeUs,1767719115479000000,1767719175490000000,316689
Indexes.stubs.lookups,1767719115479000000,1767719175490000000,506.0
Indexes.allKeys.lookupDuration90PMs,1767719115479000000,1767719175490000000,0.0
Indexes.entries.lookupDuration90PMs,1767719115479000000,1767719175490000000,2.0
FilePageCache.totalPageLoadsUs,1767719115479000000,1767719175490000000,168175
StreamlinedBlobStorage.recordsAllocated,1767719115479000000,1767719175490000000,79925
FilePageCacheLockFree.totalPagesWriteMs,1767719115479000000,1767719175490000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1767719115479000000,1767719175490000000,379
DirectByteBufferAllocator.reclaimed,1767719115479000000,1767719175490000000,29
FilePageCache.uncachedFileAccess,1767719115479000000,1767719175490000000,194
StorageLockContext.competingThreads.avg,1767719115479000000,1767719175490000000,0.01694915254237288
MappedFileStorage.totalBytesMapped,1767719115479000000,1767719175490000000,115343360
FilePageCache.maxCacheSizeInBytes,1767719115479000000,1767719175490000000,278937600
FilePageCacheLockFree.totalPagesWritten,1767719115479000000,1767719175490000000,0
MappedFileStorage.storages,1767719115479000000,1767719175490000000,10
StreamlinedBlobStorage.recordsRelocated,1767719115479000000,1767719175490000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1767719115479000000,1767719175490000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1767719115479000000,1767719175490000000,0
FilePageCache.pageHits,1767719115479000000,1767719175490000000,4
FilePageCacheLockFree.heapBytesInUse,1767719115479000000,1767719175490000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1767719115479000000,1767719175490000000,278994944
FilePageCache.totalPageDisposalsUs,1767719115479000000,1767719175490000000,2244
MappedFileStorage.totalPagesMapped,1767719115479000000,1767719175490000000,10
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1767719115479000000,1767719175490000000,1200777
FilePageCache.disposedBuffers,1767719115479000000,1767719175490000000,29
FilePageCache.pageLoads,1767719115479000000,1767719175490000000,297
FilePageCacheLockFree.totalPagesRequested,1767719115479000000,1767719175490000000,52
DirectByteBufferAllocator.misses,1767719115479000000,1767719175490000000,275
FilePageCache.maxRegisteredFiles,1767719115479000000,1767719175490000000,599
FilePageCacheLockFree.totalPagesHandedOver,1767719115479000000,1767719175490000000,0
FilePageCacheLockFree.totalPagesReadMs,1767719115479000000,1767719175490000000,1
FilePageCacheLockFree.totalClosedStoragesReclaimed,1767719115479000000,1767719175490000000,0
FilePageCacheLockFree.totalPagesReclaimed,1767719115479000000,1767719175490000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1767719115479000000,1767719175490000000,57344
StorageLockContext.competingThreads.max,1767719115479000000,1767719175490000000,1
FileChannelInterruptsRetryer.totalRetriedAttempts,1767719115479000000,1767719175490000000,0
StreamlinedBlobStorage.recordsDeleted,1767719115479000000,1767719175490000000,188
FilePageCacheLockFree.totalHeapBytesAllocated,1767719115479000000,1767719175490000000,0
FilePageCacheLockFree.totalPagesAllocated,1767719115479000000,1767719175490000000,7
DirectByteBufferAllocator.disposed,1767719115479000000,1767719175490000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1767719115479000000,1767719175490000000,0
DirectByteBufferAllocator.hits,1767719115479000000,1767719175490000000,29
FilePageCacheLockFree.totalBytesRead,1767719115479000000,1767719175490000000,51040
FilePageCache.pageFastCacheHits,1767719115479000000,1767719175490000000,6030
FilePageCacheLockFree.housekeeperTurnsDone,1767719115479000000,1767719175490000000,120
FilePageCacheLockFree.totalBytesRequested,1767719115479000000,1767719175490000000,425984
FilePageCacheLockFree.housekeeperTimeSpentMs,1767719115479000000,1767719175490000000,147
FilePageCacheLockFree.totalPagesRequestsMs,1767719115479000000,1767719175490000000,2
FilePageCacheLockFree.housekeeperTurnsSkipped,1767719115479000000,1767719175490000000,46405
FilePageCacheLockFree.totalBytesWritten,1767719115479000000,1767719175490000000,0
FilePageCache.capacityInBytes,1767719115479000000,1767719175490000000,503316478
FilePageCacheLockFree.nativeBytesInUse,1767719115479000000,1767719175490000000,57344
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1767719115479000000,1767719175490000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1767719115479000000,1767719175490000000,0
StorageLockContext.competingThreads.90P,1767719115479000000,1767719175490000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1767719115479000000,1767719175490000000,5836305
