# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FileNameCache.queries,1767720649483000000,1767720709494000000,999019
FileNameCache.totalMisses,1767720649483000000,1767720709494000000,83705
workspaceModel.mutableEntityStorage.add.diff.ms,1767720649483000000,1767720709494000000,57
workspaceModel.global.updates.ms,1767720649483000000,1767720709494000000,0
jps.storage.jps.conf.reader.load.component.ms,1767720649483000000,1767720709494000000,50
workspaceModel.mutableEntityStorage.modify.entity.ms,1767720649483000000,1767720709494000000,11
jps.global.get.libraries.ms,1767720649483000000,1767720709494000000,1
jps.load.project.to.empty.storage.ms,1767720649483000000,1767720709494000000,426
workspaceModel.mutableEntityStorage.add.entity.ms,1767720649483000000,1767720709494000000,127
workspaceModel.sync.entities.ms,1767720649483000000,1767720709494000000,0
jps.global.get.library.by.name.ms,1767720649483000000,1767720709494000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1767720649483000000,1767720709494000000,707
workspaceModel.mutableEntityStorage.referrers.ms,1767720649483000000,1767720709494000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1767720649483000000,1767720709494000000,103
workspaceModel.global.updates.count,1767720649483000000,1767720709494000000,0
jps.module.iml.entities.serializer.save.entities.ms,1767720649483000000,1767720709494000000,0
jps.artifact.entities.serializer.load.entities.ms,1767720649483000000,1767720709494000000,0
workspaceModel.mutableEntityStorage.entities.ms,1767720649483000000,1767720709494000000,0
jps.reload.project.entities.ms,1767720649483000000,1767720709494000000,0
jps.save.global.entities.ms,1767720649483000000,1767720709494000000,2
jps.global.get.library.ms,1767720649483000000,1767720709494000000,0
jps.project.serializers.load.ms,1767720649483000000,1767720709494000000,215
jps.global.initialize.library.bridges.ms,1767720649483000000,1767720709494000000,28
jps.facet.change.listener.before.change.events.ms,1767720649483000000,1767720709494000000,0
workspaceModel.load.cache.from.file.ms,1767720649483000000,1767720709494000000,301
jps.project.serializers.save.ms,1767720649483000000,1767720709494000000,0
jps.module.iml.entities.serializer.load.entities.ms,1767720649483000000,1767720709494000000,82
workspaceModel.mutableEntityStorage.collect.changes.ms,1767720649483000000,1767720709494000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1767720649483000000,1767720709494000000,28
jps.facet.change.listener.process.change.events.ms,1767720649483000000,1767720709494000000,1
jps.save.changed.project.entities.ms,1767720649483000000,1767720709494000000,0
jps.global.handle.before.change.events.ms,1767720649483000000,1767720709494000000,0
workspaceModel.moduleBridge.update.option.ms,1767720649483000000,1767720709494000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1767720649483000000,1767720709494000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1767720649483000000,1767720709494000000,0
jps.library.entities.serializer.load.entities.ms,1767720649483000000,1767720709494000000,75
workspaceModel.moduleManagerBridge.newModule.ms,1767720649483000000,1767720709494000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1767720649483000000,1767720709494000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1767720649483000000,1767720709494000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1767720649483000000,1767720709494000000,0
jps.load.initial.state.ms,1767720649483000000,1767720709494000000,16
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1767720649483000000,1767720709494000000,1
jps.app.storage.content.writer.save.component.ms,1767720649483000000,1767720709494000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1767720649483000000,1767720709494000000,2
workspaceModel.delayed.project.synchronizer.sync.ms,1767720649483000000,1767720709494000000,775
jps.library.entities.serializer.save.entities.ms,1767720649483000000,1767720709494000000,0
jps.global.handle.changed.events.ms,1767720649483000000,1767720709494000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1767720649483000000,1767720709494000000,2
jps.global.initialize.library.bridges.after.loading.ms,1767720649483000000,1767720709494000000,0
workspaceModel.global.apply.state.to.project.ms,1767720649483000000,1767720709494000000,3
workspaceModel.moduleBridge.before.changed.ms,1767720649483000000,1767720709494000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1767720649483000000,1767720709494000000,0
jps.facet.change.listener.init.bridge.ms,1767720649483000000,1767720709494000000,0
jps.app.storage.content.reader.load.component.ms,1767720649483000000,1767720709494000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1767720649483000000,1767720709494000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1767720649483000000,1767720709494000000,39
workspaceModel.moduleBridge.facet.initialization.ms,1767720649483000000,1767720709494000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1767720649483000000,1767720709494000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767720649483000000,1767720709494000000,0
workspaceModel.load.cache.metadata.from.file.ms,1767720649483000000,1767720709494000000,75
workspaceModel.save.cache.to.file.ms,1767720649483000000,1767720709494000000,78
jps.apply.loaded.storage.ms,1767720649483000000,1767720709494000000,345
workspaceModel.global.apply.state.to.project.builder.ms,1767720649483000000,1767720709494000000,1
jps.artifact.entities.serializer.save.entities.ms,1767720649483000000,1767720709494000000,0
workspaceModel.orphan.listener.update.ms,1767720649483000000,1767720709494000000,6
workspaceModel.moduleManagerBridge.build.module.graph.ms,1767720649483000000,1767720709494000000,1
ReadAction.executionsCount,1767720649483000000,1767720709494000000,136900
FlushQueue.tasksExecuted,1767720649483000000,1767720709494000000,2102
FlushQueue.executionTimeMaxNs,1767720649483000000,1767720709494000000,10401873919
WriteAction.executionsCount,1767720649483000000,1767720709494000000,14
FlushQueue.waitingTime90PNs,1767720649483000000,1767720709494000000,637534207
NonBlockingReadAction.finalizedExecutionTimeUs,1767720649483000000,1767720709494000000,1507363
FlushQueue.waitingTimeMaxNs,1767720649483000000,1767720709494000000,10871635967
NonBlockingReadAction.finalizedExecutionsCount,1767720649483000000,1767720709494000000,102
FlushQueue.queueSizeMax,1767720649483000000,1767720709494000000,176
NonBlockingReadAction.failedExecutionsCount,1767720649483000000,1767720709494000000,1
AWTEventQueue.dispatchTimeTotalNS,1767720649483000000,1767720709494000000,38199345520
AWTEventQueue.dispatchTimeMaxNs,1767720649483000000,1767720709494000000,10401873919
AWTEventQueue.dispatchTime90PNs,1767720649483000000,1767720709494000000,2023423
FlushQueue.queueSizeAvg,1767720649483000000,1767720709494000000,29.607516650808755
NonBlockingReadAction.failedExecutionTimeUs,1767720649483000000,1767720709494000000,251225
FlushQueue.queueSize90P,1767720649483000000,1767720709494000000,111
FlushQueue.executionTime90PNs,1767720649483000000,1767720709494000000,647167
FlushQueue.executionTimeAvgNs,1767720649483000000,1767720709494000000,1.1412305437678402E7
AWTEventQueue.eventsDispatched,1767720649483000000,1767720709494000000,3044
FlushQueue.waitingTimeAvgNs,1767720649483000000,1767720709494000000,4.160148762093245E8
AWTEventQueue.dispatchTimeAvgNs,1767720649483000000,1767720709494000000,1.2551258126149803E7
JVM.threadCount,1767720709494000000,1767720769496000000,66
JVM.GC.collections,1767720709494000000,1767720769496000000,0
JVM.maxHeapBytes,1767720709494000000,1767720769496000000,2147483648
JVM.usedHeapBytes,1767720709494000000,1767720769496000000,708088832
JVM.totalCpuTimeMs,1767720709494000000,1767720769496000000,12132
JVM.usedNativeBytes,1767720709494000000,1767720769496000000,407600112
JVM.GC.collectionTimesMs,1767720709494000000,1767720769496000000,0
JVM.totalBytesAllocated,1767720709494000000,1767720769496000000,201701824
OS.loadAverage,1767720709494000000,1767720769496000000,3.12353515625
JVM.maxNativeBytes,1767720709494000000,1767720769496000000,-1
Indexes.entries.lookupDuration90PMs,1767720709494000000,1767720769496000000,0.0
Indexes.entries.lookupDurationMaxMs,1767720709494000000,1767720769496000000,0.0
Indexes.stubs.lookups,1767720709494000000,1767720769496000000,3.0
Indexes.entries.lookupDurationAvgMs,1767720709494000000,1767720769496000000,0.0
Indexes.entries.lookups,1767720709494000000,1767720769496000000,0.0
Indexes.allKeys.lookups,1767720709494000000,1767720769496000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1767720709494000000,1767720769496000000,0.0
IndexesFlusher.totalFlushesRetried,1767720709494000000,1767720769496000000,0
IndexesFlusher.totalContentionQuotaSpent,1767720709494000000,1767720769496000000,0
Indexes.stubs.lookupDuration90PMs,1767720709494000000,1767720769496000000,1.0
Indexes.allKeys.lookupDuration90PMs,1767720709494000000,1767720769496000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1767720709494000000,1767720769496000000,0.0
IndexesFlusher.totalFlushes,1767720709494000000,1767720769496000000,59
Indexes.stubs.lookupDurationAvgMs,1767720709494000000,1767720769496000000,0.6666666666666666
IndexesFlusher.totalFlushingTimeUs,1767720709494000000,1767720769496000000,306648
Indexes.stubs.lookupDurationMaxMs,1767720709494000000,1767720769496000000,1.0
workspaceModel.loading.total.ms,1767720709494000000,1767720769496000000,324
workspaceModel.pre.handlers.ms,1767720709494000000,1767720769496000000,1
workspaceModel.replace.project.model.ms,1767720709494000000,1767720769496000000,0
workspaceModel.collect.changes.ms,1767720709494000000,1767720769496000000,0
workspaceModel.updates.precise.ms,1767720709494000000,1767720769496000000,40
workspaceModel.to.snapshot.ms,1767720709494000000,1767720769496000000,1
workspaceModel.update.unloaded.entities.ms,1767720709494000000,1767720769496000000,0
workspaceModel.initializing.ms,1767720709494000000,1767720769496000000,30
workspaceModel.loading.from.cache.ms,1767720709494000000,1767720769496000000,306
workspaceModel.init.bridges.ms,1767720709494000000,1767720769496000000,30
workspaceModel.updates.count,1767720709494000000,1767720769496000000,5
workspaceModel.updates.ms,1767720709494000000,1767720769496000000,163
workspaceModel.check.recursive.update.ms,1767720709494000000,1767720769496000000,0
FilePageCacheLockFree.totalPagesAllocated,1767720709494000000,1767720769496000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1767720709494000000,1767720769496000000,687
FilePageCacheLockFree.housekeeperTurnsDone,1767720709494000000,1767720769496000000,119
FilePageCache.maxCacheSizeInBytes,1767720709494000000,1767720769496000000,278937600
FilePageCacheLockFree.totalBytesRequested,1767720709494000000,1767720769496000000,0
FilePageCacheLockFree.heapBytesInUse,1767720709494000000,1767720769496000000,0
StorageLockContext.competingThreads.90P,1767720709494000000,1767720769496000000,0
FilePageCache.capacityInBytes,1767720709494000000,1767720769496000000,503316478
FilePageCache.disposedBuffers,1767720709494000000,1767720769496000000,0
MappedFileStorage.totalBytesMapped,1767720709494000000,1767720769496000000,115343360
FilePageCacheLockFree.totalClosedStoragesReclaimed,1767720709494000000,1767720769496000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1767720709494000000,1767720769496000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1767720709494000000,1767720769496000000,278994944
FilePageCache.pageLoadsAboveSizeThreshold,1767720709494000000,1767720769496000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1767720709494000000,1767720769496000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1767720709494000000,1767720769496000000,0
StorageLockContext.competingThreads.avg,1767720709494000000,1767720769496000000,0.0
FilePageCacheLockFree.totalPagesWriteMs,1767720709494000000,1767720769496000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1767720709494000000,1767720769496000000,0
FilePageCacheLockFree.nativeBytesInUse,1767720709494000000,1767720769496000000,57344
FilePageCache.uncachedFileAccess,1767720709494000000,1767720769496000000,3
FilePageCache.totalPageDisposalsUs,1767720709494000000,1767720769496000000,0
StorageLockContext.competingThreads.max,1767720709494000000,1767720769496000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1767720709494000000,1767720769496000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1767720709494000000,1767720769496000000,0
FilePageCache.pageFastCacheHits,1767720709494000000,1767720769496000000,76
FilePageCacheLockFree.housekeeperTimeSpentMs,1767720709494000000,1767720769496000000,96
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1767720709494000000,1767720769496000000,0
FilePageCache.totalPageLoadsUs,1767720709494000000,1767720769496000000,0
StreamlinedBlobStorage.recordsDeleted,1767720709494000000,1767720769496000000,0
FilePageCacheLockFree.totalPagesHandedOver,1767720709494000000,1767720769496000000,0
FilePageCacheLockFree.totalPagesRequested,1767720709494000000,1767720769496000000,0
FilePageCacheLockFree.totalPagesWritten,1767720709494000000,1767720769496000000,0
FilePageCache.maxRegisteredFiles,1767720709494000000,1767720769496000000,599
MappedFileStorage.totalPagesMapped,1767720709494000000,1767720769496000000,10
StreamlinedBlobStorage.recordsRelocated,1767720709494000000,1767720769496000000,0
FilePageCacheLockFree.totalBytesRead,1767720709494000000,1767720769496000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1767720709494000000,1767720769496000000,46777
FilePageCacheLockFree.totalBytesWritten,1767720709494000000,1767720769496000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1767720709494000000,1767720769496000000,0
DirectByteBufferAllocator.misses,1767720709494000000,1767720769496000000,0
MappedFileStorage.storages,1767720709494000000,1767720769496000000,10
DirectByteBufferAllocator.disposed,1767720709494000000,1767720769496000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1767720709494000000,1767720769496000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1767720709494000000,1767720769496000000,0
DirectByteBufferAllocator.hits,1767720709494000000,1767720769496000000,0
FilePageCache.pageLoads,1767720709494000000,1767720769496000000,0
DirectByteBufferAllocator.reclaimed,1767720709494000000,1767720769496000000,0
StreamlinedBlobStorage.recordsAllocated,1767720709494000000,1767720769496000000,0
FilePageCache.pageHits,1767720709494000000,1767720769496000000,0
FilePageCacheLockFree.totalPagesReadMs,1767720709494000000,1767720769496000000,0
FilePageCacheLockFree.totalPagesReclaimed,1767720709494000000,1767720769496000000,0
FileNameCache.queries,1767720709494000000,1767720769496000000,3774
FileNameCache.totalMisses,1767720709494000000,1767720769496000000,4
workspaceModel.mutableEntityStorage.add.diff.ms,1767720709494000000,1767720769496000000,57
workspaceModel.global.updates.ms,1767720709494000000,1767720769496000000,0
jps.storage.jps.conf.reader.load.component.ms,1767720709494000000,1767720769496000000,50
workspaceModel.mutableEntityStorage.modify.entity.ms,1767720709494000000,1767720769496000000,11
jps.global.get.libraries.ms,1767720709494000000,1767720769496000000,1
jps.load.project.to.empty.storage.ms,1767720709494000000,1767720769496000000,426
workspaceModel.mutableEntityStorage.add.entity.ms,1767720709494000000,1767720769496000000,127
workspaceModel.sync.entities.ms,1767720709494000000,1767720769496000000,0
jps.global.get.library.by.name.ms,1767720709494000000,1767720769496000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1767720709494000000,1767720769496000000,707
workspaceModel.mutableEntityStorage.referrers.ms,1767720709494000000,1767720769496000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1767720709494000000,1767720769496000000,103
workspaceModel.global.updates.count,1767720709494000000,1767720769496000000,0
jps.module.iml.entities.serializer.save.entities.ms,1767720709494000000,1767720769496000000,0
jps.artifact.entities.serializer.load.entities.ms,1767720709494000000,1767720769496000000,0
workspaceModel.mutableEntityStorage.entities.ms,1767720709494000000,1767720769496000000,0
jps.reload.project.entities.ms,1767720709494000000,1767720769496000000,0
jps.save.global.entities.ms,1767720709494000000,1767720769496000000,2
jps.global.get.library.ms,1767720709494000000,1767720769496000000,0
jps.project.serializers.load.ms,1767720709494000000,1767720769496000000,215
jps.global.initialize.library.bridges.ms,1767720709494000000,1767720769496000000,28
jps.facet.change.listener.before.change.events.ms,1767720709494000000,1767720769496000000,0
workspaceModel.load.cache.from.file.ms,1767720709494000000,1767720769496000000,301
jps.project.serializers.save.ms,1767720709494000000,1767720769496000000,1
jps.module.iml.entities.serializer.load.entities.ms,1767720709494000000,1767720769496000000,82
workspaceModel.mutableEntityStorage.collect.changes.ms,1767720709494000000,1767720769496000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1767720709494000000,1767720769496000000,28
jps.facet.change.listener.process.change.events.ms,1767720709494000000,1767720769496000000,1
jps.save.changed.project.entities.ms,1767720709494000000,1767720769496000000,1
jps.global.handle.before.change.events.ms,1767720709494000000,1767720769496000000,0
workspaceModel.moduleBridge.update.option.ms,1767720709494000000,1767720769496000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1767720709494000000,1767720769496000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1767720709494000000,1767720769496000000,0
jps.library.entities.serializer.load.entities.ms,1767720709494000000,1767720769496000000,75
workspaceModel.moduleManagerBridge.newModule.ms,1767720709494000000,1767720769496000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1767720709494000000,1767720769496000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1767720709494000000,1767720769496000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1767720709494000000,1767720769496000000,0
jps.load.initial.state.ms,1767720709494000000,1767720769496000000,16
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1767720709494000000,1767720769496000000,1
jps.app.storage.content.writer.save.component.ms,1767720709494000000,1767720769496000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1767720709494000000,1767720769496000000,2
workspaceModel.delayed.project.synchronizer.sync.ms,1767720709494000000,1767720769496000000,775
jps.library.entities.serializer.save.entities.ms,1767720709494000000,1767720769496000000,0
jps.global.handle.changed.events.ms,1767720709494000000,1767720769496000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1767720709494000000,1767720769496000000,2
jps.global.initialize.library.bridges.after.loading.ms,1767720709494000000,1767720769496000000,0
workspaceModel.global.apply.state.to.project.ms,1767720709494000000,1767720769496000000,3
workspaceModel.moduleBridge.before.changed.ms,1767720709494000000,1767720769496000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1767720709494000000,1767720769496000000,0
jps.facet.change.listener.init.bridge.ms,1767720709494000000,1767720769496000000,0
jps.app.storage.content.reader.load.component.ms,1767720709494000000,1767720769496000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1767720709494000000,1767720769496000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1767720709494000000,1767720769496000000,39
workspaceModel.moduleBridge.facet.initialization.ms,1767720709494000000,1767720769496000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1767720709494000000,1767720769496000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767720709494000000,1767720769496000000,0
workspaceModel.load.cache.metadata.from.file.ms,1767720709494000000,1767720769496000000,75
workspaceModel.save.cache.to.file.ms,1767720709494000000,1767720769496000000,78
jps.apply.loaded.storage.ms,1767720709494000000,1767720769496000000,345
workspaceModel.global.apply.state.to.project.builder.ms,1767720709494000000,1767720769496000000,1
jps.artifact.entities.serializer.save.entities.ms,1767720709494000000,1767720769496000000,0
workspaceModel.orphan.listener.update.ms,1767720709494000000,1767720769496000000,6
workspaceModel.moduleManagerBridge.build.module.graph.ms,1767720709494000000,1767720769496000000,1
ReadAction.executionsCount,1767720709494000000,1767720769496000000,44828
FlushQueue.tasksExecuted,1767720709494000000,1767720769496000000,1594
FlushQueue.executionTimeMaxNs,1767720709494000000,1767720769496000000,22806527
WriteAction.executionsCount,1767720709494000000,1767720769496000000,0
FlushQueue.waitingTime90PNs,1767720709494000000,1767720769496000000,11599871
NonBlockingReadAction.finalizedExecutionTimeUs,1767720709494000000,1767720769496000000,16044
FlushQueue.waitingTimeMaxNs,1767720709494000000,1767720769496000000,228589567
NonBlockingReadAction.finalizedExecutionsCount,1767720709494000000,1767720769496000000,38
FlushQueue.queueSizeMax,1767720709494000000,1767720769496000000,59
NonBlockingReadAction.failedExecutionsCount,1767720709494000000,1767720769496000000,1
AWTEventQueue.dispatchTimeTotalNS,1767720709494000000,1767720769496000000,1939453719
AWTEventQueue.dispatchTimeMaxNs,1767720709494000000,1767720769496000000,208666623
AWTEventQueue.dispatchTime90PNs,1767720709494000000,1767720769496000000,495615
FlushQueue.queueSizeAvg,1767720709494000000,1767720769496000000,6.806148055207026
NonBlockingReadAction.failedExecutionTimeUs,1767720709494000000,1767720769496000000,1790
FlushQueue.queueSize90P,1767720709494000000,1767720769496000000,18
FlushQueue.executionTime90PNs,1767720709494000000,1767720769496000000,161791
FlushQueue.executionTimeAvgNs,1767720709494000000,1767720769496000000,120417.78293601004
AWTEventQueue.eventsDispatched,1767720709494000000,1767720769496000000,4619
FlushQueue.waitingTimeAvgNs,1767720709494000000,1767720769496000000,7656172.828105396
AWTEventQueue.dispatchTimeAvgNs,1767720709494000000,1767720769496000000,419923.98701017536
