# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.check.recursive.update.ms,1767751766317000000,1767751826346000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1767751766317000000,1767751826346000000,1200895
MappedFileStorage.totalPagesMapped,1767751766317000000,1767751826346000000,12
FilePageCache.totalPageLoadsUs,1767751766317000000,1767751826346000000,168571
MappedFileStorage.totalTimeSpentOnMappingUs,1767751766317000000,1767751826346000000,717
FilePageCache.disposedBuffers,1767751766317000000,1767751826346000000,3
FilePageCacheLockFree.totalHeapBytesAllocated,1767751766317000000,1767751826346000000,0
FilePageCacheLockFree.totalBytesWritten,1767751766317000000,1767751826346000000,10765
FilePageCacheLockFree.totalClosedStoragesReclaimed,1767751766317000000,1767751826346000000,0
FilePageCacheLockFree.totalPagesAllocated,1767751766317000000,1767751826346000000,27
FilePageCache.maxRegisteredFiles,1767751766317000000,1767751826346000000,599
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1767751766317000000,1767751826346000000,291741696
StreamlinedBlobStorage.recordsDeleted,1767751766317000000,1767751826346000000,188
FilePageCacheLockFree.housekeeperTurnsSkipped,1767751766317000000,1767751826346000000,46760
FilePageCacheLockFree.totalBytesRead,1767751766317000000,1767751826346000000,206794
FilePageCache.totalPageDisposalsUs,1767751766317000000,1767751826346000000,1094
FilePageCache.uncachedFileAccess,1767751766317000000,1767751826346000000,197
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1767751766317000000,1767751826346000000,5837425
FilePageCacheLockFree.totalNativeBytesAllocated,1767751766317000000,1767751826346000000,221184
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1767751766317000000,1767751826346000000,0
FilePageCacheLockFree.totalBytesRequested,1767751766317000000,1767751826346000000,4243456
FilePageCacheLockFree.totalPagesRequestsMs,1767751766317000000,1767751826346000000,5
FilePageCacheLockFree.heapBytesInUse,1767751766317000000,1767751826346000000,0
MappedFileStorage.totalBytesMapped,1767751766317000000,1767751826346000000,123731968
StreamlinedBlobStorage.recordsAllocated,1767751766317000000,1767751826346000000,79941
FilePageCacheLockFree.housekeeperTimeSpentMs,1767751766317000000,1767751826346000000,110
DirectByteBufferAllocator.reclaimed,1767751766317000000,1767751826346000000,3
FilePageCacheLockFree.totalPagesReadMs,1767751766317000000,1767751826346000000,3
FilePageCacheLockFree.totalPagesWritten,1767751766317000000,1767751826346000000,4
FilePageCacheLockFree.totalNativeBytesReclaimed,1767751766317000000,1767751826346000000,0
FilePageCacheLockFree.totalPagesWriteMs,1767751766317000000,1767751826346000000,2
DirectByteBufferAllocator.misses,1767751766317000000,1767751826346000000,307
FilePageCache.pageLoads,1767751766317000000,1767751826346000000,283
FilePageCache.pageFastCacheHits,1767751766317000000,1767751826346000000,6767
FilePageCacheLockFree.nativeBytesInUse,1767751766317000000,1767751826346000000,221184
StorageLockContext.competingThreads.90P,1767751766317000000,1767751826346000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1767751766317000000,1767751826346000000,0
FilePageCacheLockFree.totalPagesHandedOver,1767751766317000000,1767751826346000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1767751766317000000,1767751826346000000,120
StreamlinedBlobStorage.recordsRelocated,1767751766317000000,1767751826346000000,0
DirectByteBufferAllocator.hits,1767751766317000000,1767751826346000000,3
FilePageCache.pageHits,1767751766317000000,1767751826346000000,13
FilePageCache.maxCacheSizeInBytes,1767751766317000000,1767751826346000000,291520512
FilePageCacheLockFree.totalHeapBytesReclaimed,1767751766317000000,1767751826346000000,0
DirectByteBufferAllocator.disposed,1767751766317000000,1767751826346000000,0
FilePageCacheLockFree.totalPagesReclaimed,1767751766317000000,1767751826346000000,0
MappedFileStorage.storages,1767751766317000000,1767751826346000000,12
FilePageCacheLockFree.totalPagesRequested,1767751766317000000,1767751826346000000,518
FileChannelInterruptsRetryer.totalRetriedAttempts,1767751766317000000,1767751826346000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1767751766317000000,1767751826346000000,0
StorageLockContext.competingThreads.avg,1767751766317000000,1767751826346000000,0.0
StorageLockContext.competingThreads.max,1767751766317000000,1767751826346000000,0
FilePageCache.capacityInBytes,1767751766317000000,1767751826346000000,503316478
FlushQueue.queueSizeMax,1767751766317000000,1767751826346000000,188
FlushQueue.queueSizeAvg,1767751766317000000,1767751826346000000,14.316143121115404
FlushQueue.executionTimeAvgNs,1767751766317000000,1767751826346000000,911640.8251301865
FlushQueue.queueSize90P,1767751766317000000,1767751826346000000,35
FlushQueue.tasksExecuted,1767751766317000000,1767751826346000000,5953
NonBlockingReadAction.failedExecutionTimeUs,1767751766317000000,1767751826346000000,52455
WriteAction.executionsCount,1767751766317000000,1767751826346000000,24
FlushQueue.executionTime90PNs,1767751766317000000,1767751826346000000,200703
AWTEventQueue.eventsDispatched,1767751766317000000,1767751826346000000,14051
AWTEventQueue.dispatchTime90PNs,1767751766317000000,1767751826346000000,532479
NonBlockingReadAction.finalizedExecutionsCount,1767751766317000000,1767751826346000000,534
FlushQueue.waitingTimeMaxNs,1767751766317000000,1767751826346000000,1275068415
NonBlockingReadAction.finalizedExecutionTimeUs,1767751766317000000,1767751826346000000,1552172
FlushQueue.waitingTimeAvgNs,1767751766317000000,1767751826346000000,4.1935468528809E7
FlushQueue.executionTimeMaxNs,1767751766317000000,1767751826346000000,1375731711
FlushQueue.waitingTime90PNs,1767751766317000000,1767751826346000000,65273855
AWTEventQueue.dispatchTimeTotalNS,1767751766317000000,1767751826346000000,9763738810
AWTEventQueue.dispatchTimeMaxNs,1767751766317000000,1767751826346000000,436207615
ReadAction.executionsCount,1767751766317000000,1767751826346000000,359131
NonBlockingReadAction.failedExecutionsCount,1767751766317000000,1767751826346000000,5
AWTEventQueue.dispatchTimeAvgNs,1767751766317000000,1767751826346000000,694942.2549284749
jps.artifact.entities.serializer.load.entities.ms,1767751766317000000,1767751826346000000,0
workspaceModel.orphan.listener.update.ms,1767751766317000000,1767751826346000000,2
jps.module.iml.entities.serializer.save.entities.ms,1767751766317000000,1767751826346000000,0
jps.global.get.libraries.ms,1767751766317000000,1767751826346000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1767751766317000000,1767751826346000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1767751766317000000,1767751826346000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1767751766317000000,1767751826346000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1767751766317000000,1767751826346000000,18
jps.module.iml.entities.serializer.load.entities.ms,1767751766317000000,1767751826346000000,17
jps.global.get.library.by.name.ms,1767751766317000000,1767751826346000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1767751766317000000,1767751826346000000,9
workspaceModel.mutableEntityStorage.entities.by.source.ms,1767751766317000000,1767751826346000000,2
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1767751766317000000,1767751826346000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1767751766317000000,1767751826346000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1767751766317000000,1767751826346000000,0
workspaceModel.global.updates.count,1767751766317000000,1767751826346000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1767751766317000000,1767751826346000000,0
workspaceModel.global.updates.ms,1767751766317000000,1767751826346000000,0
workspaceModel.load.cache.from.file.ms,1767751766317000000,1767751826346000000,469
workspaceModel.moduleManagerBridge.newModule.ms,1767751766317000000,1767751826346000000,0
jps.artifact.entities.serializer.save.entities.ms,1767751766317000000,1767751826346000000,0
jps.facet.change.listener.init.bridge.ms,1767751766317000000,1767751826346000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1767751766317000000,1767751826346000000,4
jps.save.global.entities.ms,1767751766317000000,1767751826346000000,0
workspaceModel.sync.entities.ms,1767751766317000000,1767751826346000000,0
workspaceModel.moduleBridge.before.changed.ms,1767751766317000000,1767751826346000000,0
jps.facet.change.listener.process.change.events.ms,1767751766317000000,1767751826346000000,0
workspaceModel.global.apply.state.to.project.ms,1767751766317000000,1767751826346000000,3
workspaceModel.mutableEntityStorage.collect.changes.ms,1767751766317000000,1767751826346000000,0
workspaceModel.load.cache.metadata.from.file.ms,1767751766317000000,1767751826346000000,41
jps.global.handle.before.change.events.ms,1767751766317000000,1767751826346000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1767751766317000000,1767751826346000000,5
jps.library.entities.serializer.load.entities.ms,1767751766317000000,1767751826346000000,26
jps.storage.jps.conf.reader.load.component.ms,1767751766317000000,1767751826346000000,24
jps.apply.loaded.storage.ms,1767751766317000000,1767751826346000000,25
workspaceModel.moduleBridgeLoader.loading.modules.ms,1767751766317000000,1767751826346000000,484
jps.project.serializers.save.ms,1767751766317000000,1767751826346000000,0
jps.global.handle.changed.events.ms,1767751766317000000,1767751826346000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1767751766317000000,1767751826346000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1767751766317000000,1767751826346000000,53
workspaceModel.mutableEntityStorage.remove.entity.ms,1767751766317000000,1767751826346000000,0
jps.facet.change.listener.before.change.events.ms,1767751766317000000,1767751826346000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1767751766317000000,1767751826346000000,112
workspaceModel.global.apply.state.to.project.builder.ms,1767751766317000000,1767751826346000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767751766317000000,1767751826346000000,0
workspaceModel.save.cache.to.file.ms,1767751766317000000,1767751826346000000,64
jps.project.serializers.load.ms,1767751766317000000,1767751826346000000,49
jps.library.entities.serializer.save.entities.ms,1767751766317000000,1767751826346000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1767751766317000000,1767751826346000000,14
jps.global.initialize.library.bridges.ms,1767751766317000000,1767751826346000000,9
workspaceModel.mutableEntityStorage.entities.ms,1767751766317000000,1767751826346000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1767751766317000000,1767751826346000000,1
jps.global.initialize.library.bridges.after.loading.ms,1767751766317000000,1767751826346000000,0
jps.load.initial.state.ms,1767751766317000000,1767751826346000000,4
workspaceModel.moduleBridge.facet.initialization.ms,1767751766317000000,1767751826346000000,1
jps.app.storage.content.reader.load.component.ms,1767751766317000000,1767751826346000000,0
jps.reload.project.entities.ms,1767751766317000000,1767751826346000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1767751766317000000,1767751826346000000,0
jps.load.project.to.empty.storage.ms,1767751766317000000,1767751826346000000,84
workspaceModel.moduleBridge.update.option.ms,1767751766317000000,1767751826346000000,0
jps.global.get.library.ms,1767751766317000000,1767751826346000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1767751766317000000,1767751826346000000,20
jps.save.changed.project.entities.ms,1767751766317000000,1767751826346000000,0
JVM.GC.collections,1767751766317000000,1767751826346000000,31
JVM.maxHeapBytes,1767751766317000000,1767751826346000000,2147483648
JVM.totalBytesAllocated,1767751766317000000,1767751826346000000,2674055240
JVM.totalCpuTimeMs,1767751766317000000,1767751826346000000,61346
OS.loadAverage,1767751766317000000,1767751826346000000,3.841796875
JVM.usedHeapBytes,1767751766317000000,1767751826346000000,350690544
JVM.maxNativeBytes,1767751766317000000,1767751826346000000,-1
JVM.threadCount,1767751766317000000,1767751826346000000,142
JVM.GC.collectionTimesMs,1767751766317000000,1767751826346000000,206
JVM.usedNativeBytes,1767751766317000000,1767751826346000000,420226632
FileNameCache.totalMisses,1767751826346000000,1767751886328000000,65
FileNameCache.queries,1767751826346000000,1767751886328000000,17925
Indexes.allKeys.lookupDuration90PMs,1767751826346000000,1767751886328000000,0.0
Indexes.allKeys.lookups,1767751826346000000,1767751886328000000,0.0
Indexes.entries.lookups,1767751826346000000,1767751886328000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1767751826346000000,1767751886328000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1767751826346000000,1767751886328000000,0
Indexes.entries.lookupDurationMaxMs,1767751826346000000,1767751886328000000,0.0
Indexes.entries.lookupDurationAvgMs,1767751826346000000,1767751886328000000,0.0
Indexes.stubs.lookupDurationMaxMs,1767751826346000000,1767751886328000000,6.0
Indexes.stubs.lookups,1767751826346000000,1767751886328000000,4.0
Indexes.stubs.lookupDurationAvgMs,1767751826346000000,1767751886328000000,3.25
IndexesFlusher.totalFlushes,1767751826346000000,1767751886328000000,64
IndexesFlusher.totalFlushesRetried,1767751826346000000,1767751886328000000,0
Indexes.stubs.lookupDuration90PMs,1767751826346000000,1767751886328000000,6.0
IndexesFlusher.totalFlushingTimeUs,1767751826346000000,1767751886328000000,13778549
Indexes.allKeys.lookupDurationAvgMs,1767751826346000000,1767751886328000000,0.0
Indexes.entries.lookupDuration90PMs,1767751826346000000,1767751886328000000,0.0
workspaceModel.updates.count,1767751826346000000,1767751886328000000,5
workspaceModel.collect.changes.ms,1767751826346000000,1767751886328000000,0
workspaceModel.loading.from.cache.ms,1767751826346000000,1767751886328000000,481
workspaceModel.loading.total.ms,1767751826346000000,1767751886328000000,542
workspaceModel.updates.precise.ms,1767751826346000000,1767751886328000000,33
workspaceModel.updates.ms,1767751826346000000,1767751886328000000,70
workspaceModel.pre.handlers.ms,1767751826346000000,1767751886328000000,0
workspaceModel.replace.project.model.ms,1767751826346000000,1767751886328000000,0
workspaceModel.initializing.ms,1767751826346000000,1767751886328000000,10
workspaceModel.to.snapshot.ms,1767751826346000000,1767751886328000000,2
workspaceModel.init.bridges.ms,1767751826346000000,1767751886328000000,10
workspaceModel.update.unloaded.entities.ms,1767751826346000000,1767751886328000000,0
workspaceModel.check.recursive.update.ms,1767751826346000000,1767751886328000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1767751826346000000,1767751886328000000,0
MappedFileStorage.totalPagesMapped,1767751826346000000,1767751886328000000,12
FilePageCache.totalPageLoadsUs,1767751826346000000,1767751886328000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1767751826346000000,1767751886328000000,717
FilePageCache.disposedBuffers,1767751826346000000,1767751886328000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1767751826346000000,1767751886328000000,0
FilePageCacheLockFree.totalBytesWritten,1767751826346000000,1767751886328000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1767751826346000000,1767751886328000000,0
FilePageCacheLockFree.totalPagesAllocated,1767751826346000000,1767751886328000000,0
FilePageCache.maxRegisteredFiles,1767751826346000000,1767751886328000000,599
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1767751826346000000,1767751886328000000,291741696
StreamlinedBlobStorage.recordsDeleted,1767751826346000000,1767751886328000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1767751826346000000,1767751886328000000,32106
FilePageCacheLockFree.totalBytesRead,1767751826346000000,1767751886328000000,0
FilePageCache.totalPageDisposalsUs,1767751826346000000,1767751886328000000,0
FilePageCache.uncachedFileAccess,1767751826346000000,1767751886328000000,2
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1767751826346000000,1767751886328000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1767751826346000000,1767751886328000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1767751826346000000,1767751886328000000,0
FilePageCacheLockFree.totalBytesRequested,1767751826346000000,1767751886328000000,32768
FilePageCacheLockFree.totalPagesRequestsMs,1767751826346000000,1767751886328000000,0
FilePageCacheLockFree.heapBytesInUse,1767751826346000000,1767751886328000000,0
MappedFileStorage.totalBytesMapped,1767751826346000000,1767751886328000000,123731968
StreamlinedBlobStorage.recordsAllocated,1767751826346000000,1767751886328000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1767751826346000000,1767751886328000000,33
DirectByteBufferAllocator.reclaimed,1767751826346000000,1767751886328000000,0
FilePageCacheLockFree.totalPagesReadMs,1767751826346000000,1767751886328000000,0
FilePageCacheLockFree.totalPagesWritten,1767751826346000000,1767751886328000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1767751826346000000,1767751886328000000,0
FilePageCacheLockFree.totalPagesWriteMs,1767751826346000000,1767751886328000000,0
DirectByteBufferAllocator.misses,1767751826346000000,1767751886328000000,0
FilePageCache.pageLoads,1767751826346000000,1767751886328000000,0
FilePageCache.pageFastCacheHits,1767751826346000000,1767751886328000000,129
FilePageCacheLockFree.nativeBytesInUse,1767751826346000000,1767751886328000000,221184
StorageLockContext.competingThreads.90P,1767751826346000000,1767751886328000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1767751826346000000,1767751886328000000,0
FilePageCacheLockFree.totalPagesHandedOver,1767751826346000000,1767751886328000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1767751826346000000,1767751886328000000,86
StreamlinedBlobStorage.recordsRelocated,1767751826346000000,1767751886328000000,0
DirectByteBufferAllocator.hits,1767751826346000000,1767751886328000000,0
FilePageCache.pageHits,1767751826346000000,1767751886328000000,0
FilePageCache.maxCacheSizeInBytes,1767751826346000000,1767751886328000000,291520512
FilePageCacheLockFree.totalHeapBytesReclaimed,1767751826346000000,1767751886328000000,0
DirectByteBufferAllocator.disposed,1767751826346000000,1767751886328000000,0
FilePageCacheLockFree.totalPagesReclaimed,1767751826346000000,1767751886328000000,0
MappedFileStorage.storages,1767751826346000000,1767751886328000000,12
FilePageCacheLockFree.totalPagesRequested,1767751826346000000,1767751886328000000,4
FileChannelInterruptsRetryer.totalRetriedAttempts,1767751826346000000,1767751886328000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1767751826346000000,1767751886328000000,0
StorageLockContext.competingThreads.avg,1767751826346000000,1767751886328000000,0.0
StorageLockContext.competingThreads.max,1767751826346000000,1767751886328000000,0
FilePageCache.capacityInBytes,1767751826346000000,1767751886328000000,503316478
FlushQueue.queueSizeMax,1767751826346000000,1767751886328000000,43
FlushQueue.queueSizeAvg,1767751826346000000,1767751886328000000,5.834593572778828
FlushQueue.executionTimeAvgNs,1767751826346000000,1767751886328000000,144367.72873345937
FlushQueue.queueSize90P,1767751826346000000,1767751886328000000,18
FlushQueue.tasksExecuted,1767751826346000000,1767751886328000000,1058
NonBlockingReadAction.failedExecutionTimeUs,1767751826346000000,1767751886328000000,0
WriteAction.executionsCount,1767751826346000000,1767751886328000000,4
FlushQueue.executionTime90PNs,1767751826346000000,1767751886328000000,147455
AWTEventQueue.eventsDispatched,1767751826346000000,1767751886328000000,2396
AWTEventQueue.dispatchTime90PNs,1767751826346000000,1767751886328000000,987135
NonBlockingReadAction.finalizedExecutionsCount,1767751826346000000,1767751886328000000,27
FlushQueue.waitingTimeMaxNs,1767751826346000000,1767751886328000000,22280142847
NonBlockingReadAction.finalizedExecutionTimeUs,1767751826346000000,1767751886328000000,232324
FlushQueue.waitingTimeAvgNs,1767751826346000000,1767751886328000000,1.3583313972022685E8
FlushQueue.executionTimeMaxNs,1767751826346000000,1767751886328000000,38010879
FlushQueue.waitingTime90PNs,1767751826346000000,1767751886328000000,4816895
AWTEventQueue.dispatchTimeTotalNS,1767751826346000000,1767751886328000000,23365114452
AWTEventQueue.dispatchTimeMaxNs,1767751826346000000,1767751886328000000,22145925119
ReadAction.executionsCount,1767751826346000000,1767751886328000000,22486
NonBlockingReadAction.failedExecutionsCount,1767751826346000000,1767751886328000000,0
AWTEventQueue.dispatchTimeAvgNs,1767751826346000000,1767751886328000000,9744574.338898163
jps.artifact.entities.serializer.load.entities.ms,1767751826346000000,1767751886328000000,0
workspaceModel.orphan.listener.update.ms,1767751826346000000,1767751886328000000,2
jps.module.iml.entities.serializer.save.entities.ms,1767751826346000000,1767751886328000000,0
jps.global.get.libraries.ms,1767751826346000000,1767751886328000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1767751826346000000,1767751886328000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1767751826346000000,1767751886328000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1767751826346000000,1767751886328000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1767751826346000000,1767751886328000000,18
jps.module.iml.entities.serializer.load.entities.ms,1767751826346000000,1767751886328000000,17
jps.global.get.library.by.name.ms,1767751826346000000,1767751886328000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1767751826346000000,1767751886328000000,9
workspaceModel.mutableEntityStorage.entities.by.source.ms,1767751826346000000,1767751886328000000,2
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1767751826346000000,1767751886328000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1767751826346000000,1767751886328000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1767751826346000000,1767751886328000000,0
workspaceModel.global.updates.count,1767751826346000000,1767751886328000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1767751826346000000,1767751886328000000,0
workspaceModel.global.updates.ms,1767751826346000000,1767751886328000000,0
workspaceModel.load.cache.from.file.ms,1767751826346000000,1767751886328000000,469
workspaceModel.moduleManagerBridge.newModule.ms,1767751826346000000,1767751886328000000,0
jps.artifact.entities.serializer.save.entities.ms,1767751826346000000,1767751886328000000,0
jps.facet.change.listener.init.bridge.ms,1767751826346000000,1767751886328000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1767751826346000000,1767751886328000000,4
jps.save.global.entities.ms,1767751826346000000,1767751886328000000,0
workspaceModel.sync.entities.ms,1767751826346000000,1767751886328000000,0
workspaceModel.moduleBridge.before.changed.ms,1767751826346000000,1767751886328000000,0
jps.facet.change.listener.process.change.events.ms,1767751826346000000,1767751886328000000,0
workspaceModel.global.apply.state.to.project.ms,1767751826346000000,1767751886328000000,3
workspaceModel.mutableEntityStorage.collect.changes.ms,1767751826346000000,1767751886328000000,0
workspaceModel.load.cache.metadata.from.file.ms,1767751826346000000,1767751886328000000,41
jps.global.handle.before.change.events.ms,1767751826346000000,1767751886328000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1767751826346000000,1767751886328000000,5
jps.library.entities.serializer.load.entities.ms,1767751826346000000,1767751886328000000,26
jps.storage.jps.conf.reader.load.component.ms,1767751826346000000,1767751886328000000,24
jps.apply.loaded.storage.ms,1767751826346000000,1767751886328000000,25
workspaceModel.moduleBridgeLoader.loading.modules.ms,1767751826346000000,1767751886328000000,484
jps.project.serializers.save.ms,1767751826346000000,1767751886328000000,1
jps.global.handle.changed.events.ms,1767751826346000000,1767751886328000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1767751826346000000,1767751886328000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1767751826346000000,1767751886328000000,53
workspaceModel.mutableEntityStorage.remove.entity.ms,1767751826346000000,1767751886328000000,0
jps.facet.change.listener.before.change.events.ms,1767751826346000000,1767751886328000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1767751826346000000,1767751886328000000,112
workspaceModel.global.apply.state.to.project.builder.ms,1767751826346000000,1767751886328000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767751826346000000,1767751886328000000,0
workspaceModel.save.cache.to.file.ms,1767751826346000000,1767751886328000000,64
jps.project.serializers.load.ms,1767751826346000000,1767751886328000000,49
jps.library.entities.serializer.save.entities.ms,1767751826346000000,1767751886328000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1767751826346000000,1767751886328000000,14
jps.global.initialize.library.bridges.ms,1767751826346000000,1767751886328000000,9
workspaceModel.mutableEntityStorage.entities.ms,1767751826346000000,1767751886328000000,0
jps.app.storage.content.writer.save.component.ms,1767751826346000000,1767751886328000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1767751826346000000,1767751886328000000,1
jps.global.initialize.library.bridges.after.loading.ms,1767751826346000000,1767751886328000000,0
jps.load.initial.state.ms,1767751826346000000,1767751886328000000,4
workspaceModel.moduleBridge.facet.initialization.ms,1767751826346000000,1767751886328000000,1
jps.app.storage.content.reader.load.component.ms,1767751826346000000,1767751886328000000,0
jps.reload.project.entities.ms,1767751826346000000,1767751886328000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1767751826346000000,1767751886328000000,0
jps.load.project.to.empty.storage.ms,1767751826346000000,1767751886328000000,84
workspaceModel.moduleBridge.update.option.ms,1767751826346000000,1767751886328000000,0
jps.global.get.library.ms,1767751826346000000,1767751886328000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1767751826346000000,1767751886328000000,20
jps.save.changed.project.entities.ms,1767751826346000000,1767751886328000000,1
JVM.GC.collections,1767751826346000000,1767751886328000000,1
JVM.maxHeapBytes,1767751826346000000,1767751886328000000,2147483648
JVM.totalBytesAllocated,1767751826346000000,1767751886328000000,253923352
JVM.totalCpuTimeMs,1767751826346000000,1767751886328000000,8970
OS.loadAverage,1767751826346000000,1767751886328000000,2.525390625
JVM.usedHeapBytes,1767751826346000000,1767751886328000000,457179136
JVM.maxNativeBytes,1767751826346000000,1767751886328000000,-1
JVM.threadCount,1767751826346000000,1767751886328000000,135
JVM.GC.collectionTimesMs,1767751826346000000,1767751886328000000,28
JVM.usedNativeBytes,1767751826346000000,1767751886328000000,434450096
FileNameCache.totalMisses,1767751886328000000,1767751946325000000,5
FileNameCache.queries,1767751886328000000,1767751946325000000,1955
