# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.entries.lookupDuration90PMs,1767719195823000000,1767719255835000000,2.0
Indexes.allKeys.lookups,1767719195823000000,1767719255835000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1767719195823000000,1767719255835000000,0.0
Indexes.entries.lookupDurationAvgMs,1767719195823000000,1767719255835000000,0.9552238805970149
Indexes.stubs.lookups,1767719195823000000,1767719255835000000,504.0
Indexes.stubs.lookupDurationMaxMs,1767719195823000000,1767719255835000000,207.0
Indexes.entries.lookups,1767719195823000000,1767719255835000000,67.0
Indexes.allKeys.lookupDurationAvgMs,1767719195823000000,1767719255835000000,0.0
Indexes.stubs.lookupDurationAvgMs,1767719195823000000,1767719255835000000,1.4126984126984128
IndexesFlusher.totalFlushesRetried,1767719195823000000,1767719255835000000,0
IndexesFlusher.totalFlushingTimeUs,1767719195823000000,1767719255835000000,438879
Indexes.allKeys.lookupDuration90PMs,1767719195823000000,1767719255835000000,0.0
FileNameCache.queries,1767719195823000000,1767719255835000000,1001728
FileNameCache.totalMisses,1767719195823000000,1767719255835000000,83391
jps.library.entities.serializer.save.entities.ms,1767719195823000000,1767719255835000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1767719195823000000,1767719255835000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1767719195823000000,1767719255835000000,99
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767719195823000000,1767719255835000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1767719195823000000,1767719255835000000,8
workspaceModel.moduleManagerBridge.load.all.modules.ms,1767719195823000000,1767719255835000000,49
workspaceModel.mutableEntityStorage.collect.changes.ms,1767719195823000000,1767719255835000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1767719195823000000,1767719255835000000,29
workspaceModel.mutableEntityStorage.put.entity.ms,1767719195823000000,1767719255835000000,10
jps.global.handle.changed.events.ms,1767719195823000000,1767719255835000000,0
jps.module.iml.entities.serializer.save.entities.ms,1767719195823000000,1767719255835000000,0
jps.global.initialize.library.bridges.after.loading.ms,1767719195823000000,1767719255835000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1767719195823000000,1767719255835000000,1
jps.storage.jps.conf.reader.load.component.ms,1767719195823000000,1767719255835000000,16
workspaceModel.mutableEntityStorage.entities.by.source.ms,1767719195823000000,1767719255835000000,2
jps.project.serializers.load.ms,1767719195823000000,1767719255835000000,45
workspaceModel.moduleBridge.before.changed.ms,1767719195823000000,1767719255835000000,0
jps.global.get.libraries.ms,1767719195823000000,1767719255835000000,0
jps.global.initialize.library.bridges.ms,1767719195823000000,1767719255835000000,13
workspaceModel.load.cache.metadata.from.file.ms,1767719195823000000,1767719255835000000,92
jps.facet.change.listener.process.change.events.ms,1767719195823000000,1767719255835000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1767719195823000000,1767719255835000000,0
jps.facet.change.listener.before.change.events.ms,1767719195823000000,1767719255835000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1767719195823000000,1767719255835000000,0
jps.load.initial.state.ms,1767719195823000000,1767719255835000000,5
workspaceModel.mutableEntityStorage.resolve.ms,1767719195823000000,1767719255835000000,0
jps.global.get.library.by.name.ms,1767719195823000000,1767719255835000000,0
jps.module.iml.entities.serializer.load.entities.ms,1767719195823000000,1767719255835000000,18
workspaceModel.global.updates.ms,1767719195823000000,1767719255835000000,0
jps.global.handle.before.change.events.ms,1767719195823000000,1767719255835000000,0
jps.save.global.entities.ms,1767719195823000000,1767719255835000000,1
workspaceModel.global.apply.state.to.project.ms,1767719195823000000,1767719255835000000,4
workspaceModel.mutableEntityStorage.modify.entity.ms,1767719195823000000,1767719255835000000,11
workspaceModel.mutableEntityStorage.add.diff.ms,1767719195823000000,1767719255835000000,12
jps.app.storage.content.reader.load.component.ms,1767719195823000000,1767719255835000000,0
workspaceModel.sync.entities.ms,1767719195823000000,1767719255835000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1767719195823000000,1767719255835000000,1
workspaceModel.moduleBridgeLoader.loading.modules.ms,1767719195823000000,1767719255835000000,559
workspaceModel.global.updates.count,1767719195823000000,1767719255835000000,0
jps.app.storage.content.writer.save.component.ms,1767719195823000000,1767719255835000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1767719195823000000,1767719255835000000,23
workspaceModel.mutableEntityStorage.remove.entity.ms,1767719195823000000,1767719255835000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1767719195823000000,1767719255835000000,0
jps.reload.project.entities.ms,1767719195823000000,1767719255835000000,0
workspaceModel.orphan.listener.update.ms,1767719195823000000,1767719255835000000,3
jps.apply.loaded.storage.ms,1767719195823000000,1767719255835000000,25
jps.load.project.to.empty.storage.ms,1767719195823000000,1767719255835000000,72
workspaceModel.global.apply.state.to.project.builder.ms,1767719195823000000,1767719255835000000,0
jps.project.serializers.save.ms,1767719195823000000,1767719255835000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1767719195823000000,1767719255835000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1767719195823000000,1767719255835000000,0
jps.artifact.entities.serializer.save.entities.ms,1767719195823000000,1767719255835000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1767719195823000000,1767719255835000000,0
jps.global.get.library.ms,1767719195823000000,1767719255835000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1767719195823000000,1767719255835000000,1
workspaceModel.save.cache.to.file.ms,1767719195823000000,1767719255835000000,65
workspaceModel.moduleBridge.update.option.ms,1767719195823000000,1767719255835000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1767719195823000000,1767719255835000000,4
jps.save.changed.project.entities.ms,1767719195823000000,1767719255835000000,1
jps.library.entities.serializer.load.entities.ms,1767719195823000000,1767719255835000000,17
jps.facet.change.listener.init.bridge.ms,1767719195823000000,1767719255835000000,0
workspaceModel.mutableEntityStorage.entities.ms,1767719195823000000,1767719255835000000,0
jps.artifact.entities.serializer.load.entities.ms,1767719195823000000,1767719255835000000,0
workspaceModel.load.cache.from.file.ms,1767719195823000000,1767719255835000000,424
workspaceModel.check.recursive.update.ms,1767719195823000000,1767719255835000000,0
workspaceModel.initializing.ms,1767719195823000000,1767719255835000000,15
workspaceModel.collect.changes.ms,1767719195823000000,1767719255835000000,0
workspaceModel.updates.count,1767719195823000000,1767719255835000000,5
workspaceModel.loading.total.ms,1767719195823000000,1767719255835000000,451
workspaceModel.to.snapshot.ms,1767719195823000000,1767719255835000000,1
workspaceModel.pre.handlers.ms,1767719195823000000,1767719255835000000,0
workspaceModel.update.unloaded.entities.ms,1767719195823000000,1767719255835000000,0
workspaceModel.loading.from.cache.ms,1767719195823000000,1767719255835000000,429
workspaceModel.init.bridges.ms,1767719195823000000,1767719255835000000,15
workspaceModel.updates.ms,1767719195823000000,1767719255835000000,84
workspaceModel.replace.project.model.ms,1767719195823000000,1767719255835000000,0
workspaceModel.updates.precise.ms,1767719195823000000,1767719255835000000,33
FlushQueue.queueSize90P,1767719195823000000,1767719255835000000,122
AWTEventQueue.dispatchTimeTotalNS,1767719195823000000,1767719255835000000,7033372450
AWTEventQueue.dispatchTime90PNs,1767719195823000000,1767719255835000000,2490367
FlushQueue.waitingTimeMaxNs,1767719195823000000,1767719255835000000,1082130431
NonBlockingReadAction.finalizedExecutionsCount,1767719195823000000,1767719255835000000,103
NonBlockingReadAction.failedExecutionsCount,1767719195823000000,1767719255835000000,2
FlushQueue.executionTime90PNs,1767719195823000000,1767719255835000000,473087
FlushQueue.tasksExecuted,1767719195823000000,1767719255835000000,2517
FlushQueue.executionTimeAvgNs,1767719195823000000,1767719255835000000,1580705.54390147
FlushQueue.queueSizeMax,1767719195823000000,1767719255835000000,201
FlushQueue.executionTimeMaxNs,1767719195823000000,1767719255835000000,452984831
NonBlockingReadAction.finalizedExecutionTimeUs,1767719195823000000,1767719255835000000,1113063
AWTEventQueue.dispatchTimeMaxNs,1767719195823000000,1767719255835000000,452984831
ReadAction.executionsCount,1767719195823000000,1767719255835000000,133631
AWTEventQueue.dispatchTimeAvgNs,1767719195823000000,1767719255835000000,2640995.9909842224
NonBlockingReadAction.failedExecutionTimeUs,1767719195823000000,1767719255835000000,221737
FlushQueue.waitingTime90PNs,1767719195823000000,1767719255835000000,499122175
AWTEventQueue.eventsDispatched,1767719195823000000,1767719255835000000,2662
WriteAction.executionsCount,1767719195823000000,1767719255835000000,14
FlushQueue.queueSizeAvg,1767719195823000000,1767719255835000000,33.72546682558602
FlushQueue.waitingTimeAvgNs,1767719195823000000,1767719255835000000,1.2894471452046086E8
JVM.usedHeapBytes,1767719255835000000,1767719315831000000,425704352
JVM.maxHeapBytes,1767719255835000000,1767719315831000000,2147483648
JVM.usedNativeBytes,1767719255835000000,1767719315831000000,391366872
JVM.GC.collectionTimesMs,1767719255835000000,1767719315831000000,0
JVM.GC.collections,1767719255835000000,1767719315831000000,0
JVM.maxNativeBytes,1767719255835000000,1767719315831000000,-1
JVM.threadCount,1767719255835000000,1767719315831000000,56
JVM.totalCpuTimeMs,1767719255835000000,1767719315831000000,4312
OS.loadAverage,1767719255835000000,1767719315831000000,3.3203125
JVM.totalBytesAllocated,1767719255835000000,1767719315831000000,38543424
FilePageCacheLockFree.totalClosedStoragesReclaimed,1767719255835000000,1767719315831000000,0
StorageLockContext.competingThreads.90P,1767719255835000000,1767719315831000000,0
FilePageCacheLockFree.totalBytesRequested,1767719255835000000,1767719315831000000,0
StreamlinedBlobStorage.recordsRelocated,1767719255835000000,1767719315831000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1767719255835000000,1767719315831000000,0
FilePageCacheLockFree.totalPagesAllocated,1767719255835000000,1767719315831000000,0
FilePageCacheLockFree.totalBytesRead,1767719255835000000,1767719315831000000,0
DirectByteBufferAllocator.hits,1767719255835000000,1767719315831000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1767719255835000000,1767719315831000000,0
FilePageCacheLockFree.heapBytesInUse,1767719255835000000,1767719315831000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1767719255835000000,1767719315831000000,278994944
FilePageCache.maxCacheSizeInBytes,1767719255835000000,1767719315831000000,278937600
FilePageCache.pageFastCacheHits,1767719255835000000,1767719315831000000,0
FilePageCacheLockFree.totalPagesReadMs,1767719255835000000,1767719315831000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1767719255835000000,1767719315831000000,120
FilePageCacheLockFree.totalPagesWriteMs,1767719255835000000,1767719315831000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1767719255835000000,1767719315831000000,0
FilePageCacheLockFree.totalPagesWritten,1767719255835000000,1767719315831000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1767719255835000000,1767719315831000000,0
MappedFileStorage.totalBytesMapped,1767719255835000000,1767719315831000000,115343360
DirectByteBufferAllocator.reclaimed,1767719255835000000,1767719315831000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1767719255835000000,1767719315831000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1767719255835000000,1767719315831000000,0
StreamlinedBlobStorage.recordsAllocated,1767719255835000000,1767719315831000000,0
FilePageCacheLockFree.totalBytesWritten,1767719255835000000,1767719315831000000,0
StorageLockContext.competingThreads.max,1767719255835000000,1767719315831000000,0
FilePageCacheLockFree.totalPagesHandedOver,1767719255835000000,1767719315831000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1767719255835000000,1767719315831000000,0
FilePageCache.totalPageDisposalsUs,1767719255835000000,1767719315831000000,0
FilePageCache.pageLoads,1767719255835000000,1767719315831000000,0
MappedFileStorage.totalPagesMapped,1767719255835000000,1767719315831000000,10
FilePageCache.uncachedFileAccess,1767719255835000000,1767719315831000000,0
FilePageCache.totalPageLoadsUs,1767719255835000000,1767719315831000000,0
FilePageCacheLockFree.totalPagesReclaimed,1767719255835000000,1767719315831000000,0
DirectByteBufferAllocator.misses,1767719255835000000,1767719315831000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1767719255835000000,1767719315831000000,0
FilePageCache.disposedBuffers,1767719255835000000,1767719315831000000,0
StorageLockContext.competingThreads.avg,1767719255835000000,1767719315831000000,0.0
MappedFileStorage.storages,1767719255835000000,1767719315831000000,10
FilePageCacheLockFree.housekeeperTimeSpentMs,1767719255835000000,1767719315831000000,45
FilePageCacheLockFree.totalPagesRequested,1767719255835000000,1767719315831000000,0
FilePageCache.capacityInBytes,1767719255835000000,1767719315831000000,503316478
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1767719255835000000,1767719315831000000,0
StreamlinedBlobStorage.recordsDeleted,1767719255835000000,1767719315831000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1767719255835000000,1767719315831000000,0
FilePageCache.pageHits,1767719255835000000,1767719315831000000,0
FilePageCacheLockFree.nativeBytesInUse,1767719255835000000,1767719315831000000,57344
FilePageCacheLockFree.housekeeperTurnsSkipped,1767719255835000000,1767719315831000000,47334
DirectByteBufferAllocator.disposed,1767719255835000000,1767719315831000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1767719255835000000,1767719315831000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1767719255835000000,1767719315831000000,418
FilePageCache.maxRegisteredFiles,1767719255835000000,1767719315831000000,599
Indexes.entries.lookupDurationMaxMs,1767719255835000000,1767719315831000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1767719255835000000,1767719315831000000,0
Indexes.stubs.lookupDuration90PMs,1767719255835000000,1767719315831000000,0.0
IndexesFlusher.totalFlushes,1767719255835000000,1767719315831000000,59
Indexes.entries.lookupDuration90PMs,1767719255835000000,1767719315831000000,0.0
Indexes.allKeys.lookups,1767719255835000000,1767719315831000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1767719255835000000,1767719315831000000,0.0
Indexes.entries.lookupDurationAvgMs,1767719255835000000,1767719315831000000,0.0
Indexes.stubs.lookups,1767719255835000000,1767719315831000000,0.0
Indexes.stubs.lookupDurationMaxMs,1767719255835000000,1767719315831000000,0.0
Indexes.entries.lookups,1767719255835000000,1767719315831000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1767719255835000000,1767719315831000000,0.0
Indexes.stubs.lookupDurationAvgMs,1767719255835000000,1767719315831000000,0.0
IndexesFlusher.totalFlushesRetried,1767719255835000000,1767719315831000000,0
IndexesFlusher.totalFlushingTimeUs,1767719255835000000,1767719315831000000,428626
Indexes.allKeys.lookupDuration90PMs,1767719255835000000,1767719315831000000,0.0
FileNameCache.queries,1767719255835000000,1767719315831000000,0
FileNameCache.totalMisses,1767719255835000000,1767719315831000000,0
jps.library.entities.serializer.save.entities.ms,1767719255835000000,1767719315831000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1767719255835000000,1767719315831000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1767719255835000000,1767719315831000000,99
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767719255835000000,1767719315831000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1767719255835000000,1767719315831000000,8
workspaceModel.moduleManagerBridge.load.all.modules.ms,1767719255835000000,1767719315831000000,49
workspaceModel.mutableEntityStorage.collect.changes.ms,1767719255835000000,1767719315831000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1767719255835000000,1767719315831000000,29
workspaceModel.mutableEntityStorage.put.entity.ms,1767719255835000000,1767719315831000000,10
jps.global.handle.changed.events.ms,1767719255835000000,1767719315831000000,0
jps.module.iml.entities.serializer.save.entities.ms,1767719255835000000,1767719315831000000,0
jps.global.initialize.library.bridges.after.loading.ms,1767719255835000000,1767719315831000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1767719255835000000,1767719315831000000,1
jps.storage.jps.conf.reader.load.component.ms,1767719255835000000,1767719315831000000,16
workspaceModel.mutableEntityStorage.entities.by.source.ms,1767719255835000000,1767719315831000000,2
jps.project.serializers.load.ms,1767719255835000000,1767719315831000000,45
workspaceModel.moduleBridge.before.changed.ms,1767719255835000000,1767719315831000000,0
jps.global.get.libraries.ms,1767719255835000000,1767719315831000000,0
jps.global.initialize.library.bridges.ms,1767719255835000000,1767719315831000000,13
workspaceModel.load.cache.metadata.from.file.ms,1767719255835000000,1767719315831000000,92
jps.facet.change.listener.process.change.events.ms,1767719255835000000,1767719315831000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1767719255835000000,1767719315831000000,0
jps.facet.change.listener.before.change.events.ms,1767719255835000000,1767719315831000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1767719255835000000,1767719315831000000,0
jps.load.initial.state.ms,1767719255835000000,1767719315831000000,5
workspaceModel.mutableEntityStorage.resolve.ms,1767719255835000000,1767719315831000000,0
jps.global.get.library.by.name.ms,1767719255835000000,1767719315831000000,0
jps.module.iml.entities.serializer.load.entities.ms,1767719255835000000,1767719315831000000,18
workspaceModel.global.updates.ms,1767719255835000000,1767719315831000000,0
jps.global.handle.before.change.events.ms,1767719255835000000,1767719315831000000,0
jps.save.global.entities.ms,1767719255835000000,1767719315831000000,1
workspaceModel.global.apply.state.to.project.ms,1767719255835000000,1767719315831000000,4
workspaceModel.mutableEntityStorage.modify.entity.ms,1767719255835000000,1767719315831000000,11
workspaceModel.mutableEntityStorage.add.diff.ms,1767719255835000000,1767719315831000000,12
jps.app.storage.content.reader.load.component.ms,1767719255835000000,1767719315831000000,0
workspaceModel.sync.entities.ms,1767719255835000000,1767719315831000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1767719255835000000,1767719315831000000,1
workspaceModel.moduleBridgeLoader.loading.modules.ms,1767719255835000000,1767719315831000000,559
workspaceModel.global.updates.count,1767719255835000000,1767719315831000000,0
jps.app.storage.content.writer.save.component.ms,1767719255835000000,1767719315831000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1767719255835000000,1767719315831000000,23
workspaceModel.mutableEntityStorage.remove.entity.ms,1767719255835000000,1767719315831000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1767719255835000000,1767719315831000000,0
jps.reload.project.entities.ms,1767719255835000000,1767719315831000000,0
workspaceModel.orphan.listener.update.ms,1767719255835000000,1767719315831000000,3
jps.apply.loaded.storage.ms,1767719255835000000,1767719315831000000,25
jps.load.project.to.empty.storage.ms,1767719255835000000,1767719315831000000,72
workspaceModel.global.apply.state.to.project.builder.ms,1767719255835000000,1767719315831000000,0
jps.project.serializers.save.ms,1767719255835000000,1767719315831000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1767719255835000000,1767719315831000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1767719255835000000,1767719315831000000,0
jps.artifact.entities.serializer.save.entities.ms,1767719255835000000,1767719315831000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1767719255835000000,1767719315831000000,0
jps.global.get.library.ms,1767719255835000000,1767719315831000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1767719255835000000,1767719315831000000,1
workspaceModel.save.cache.to.file.ms,1767719255835000000,1767719315831000000,65
workspaceModel.moduleBridge.update.option.ms,1767719255835000000,1767719315831000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1767719255835000000,1767719315831000000,4
jps.save.changed.project.entities.ms,1767719255835000000,1767719315831000000,1
jps.library.entities.serializer.load.entities.ms,1767719255835000000,1767719315831000000,17
jps.facet.change.listener.init.bridge.ms,1767719255835000000,1767719315831000000,0
workspaceModel.mutableEntityStorage.entities.ms,1767719255835000000,1767719315831000000,0
jps.artifact.entities.serializer.load.entities.ms,1767719255835000000,1767719315831000000,0
workspaceModel.load.cache.from.file.ms,1767719255835000000,1767719315831000000,424
workspaceModel.check.recursive.update.ms,1767719255835000000,1767719315831000000,0
workspaceModel.initializing.ms,1767719255835000000,1767719315831000000,15
workspaceModel.collect.changes.ms,1767719255835000000,1767719315831000000,0
workspaceModel.updates.count,1767719255835000000,1767719315831000000,5
workspaceModel.loading.total.ms,1767719255835000000,1767719315831000000,451
workspaceModel.to.snapshot.ms,1767719255835000000,1767719315831000000,1
workspaceModel.pre.handlers.ms,1767719255835000000,1767719315831000000,0
workspaceModel.update.unloaded.entities.ms,1767719255835000000,1767719315831000000,0
workspaceModel.loading.from.cache.ms,1767719255835000000,1767719315831000000,429
workspaceModel.init.bridges.ms,1767719255835000000,1767719315831000000,15
workspaceModel.updates.ms,1767719255835000000,1767719315831000000,84
workspaceModel.replace.project.model.ms,1767719255835000000,1767719315831000000,0
workspaceModel.updates.precise.ms,1767719255835000000,1767719315831000000,33
FlushQueue.queueSize90P,1767719255835000000,1767719315831000000,0
AWTEventQueue.dispatchTimeTotalNS,1767719255835000000,1767719315831000000,175146640
AWTEventQueue.dispatchTime90PNs,1767719255835000000,1767719315831000000,1310719
FlushQueue.waitingTimeMaxNs,1767719255835000000,1767719315831000000,1253375
NonBlockingReadAction.finalizedExecutionsCount,1767719255835000000,1767719315831000000,0
NonBlockingReadAction.failedExecutionsCount,1767719255835000000,1767719315831000000,0
FlushQueue.executionTime90PNs,1767719255835000000,1767719315831000000,150527
FlushQueue.tasksExecuted,1767719255835000000,1767719315831000000,302
FlushQueue.executionTimeAvgNs,1767719255835000000,1767719315831000000,84726.64900662252
FlushQueue.queueSizeMax,1767719255835000000,1767719315831000000,1
FlushQueue.executionTimeMaxNs,1767719255835000000,1767719315831000000,2637823
NonBlockingReadAction.finalizedExecutionTimeUs,1767719255835000000,1767719315831000000,0
AWTEventQueue.dispatchTimeMaxNs,1767719255835000000,1767719315831000000,4554751
ReadAction.executionsCount,1767719255835000000,1767719315831000000,0
AWTEventQueue.dispatchTimeAvgNs,1767719255835000000,1767719315831000000,465819.3191489362
NonBlockingReadAction.failedExecutionTimeUs,1767719255835000000,1767719315831000000,0
FlushQueue.waitingTime90PNs,1767719255835000000,1767719315831000000,460799
AWTEventQueue.eventsDispatched,1767719255835000000,1767719315831000000,376
WriteAction.executionsCount,1767719255835000000,1767719315831000000,0
FlushQueue.queueSizeAvg,1767719255835000000,1767719315831000000,0.03642384105960265
FlushQueue.waitingTimeAvgNs,1767719255835000000,1767719315831000000,337526.25165562914
JVM.usedHeapBytes,1767719315831000000,1767719375827000000,456113056
